start_date,number_trips,duration,max_temperature_f,mean_temperature_f,min_temperature_f,max_dew_point_f,mean_dew_point_f,min_dew_point_f,max_humidity,mean_humidity,min_humidity,max_sea_level_pressure_inches,mean_sea_level_pressure_inches,min_sea_level_pressure_inches,max_visibility_miles,mean_visibility_miles,min_visibility_miles,max_wind_Speed_mph,mean_wind_speed_mph,max_gust_speed_mph,precipitation_inches,cloud_cover,events,wind_dir_degrees,zip_code
2015-01-06 06:00:00,30,568.6666666666666,59.0,49.0,38.0,44.0,39.0,36.0,92.0,72.0,51.0,30.29,30.22,30.17,10.0,8.0,5.0,8.0,2.0,12.0,0,0.0,,224.0,94107
2015-01-06 07:00:00,101,553.4950495049504,59.0,49.0,38.0,44.0,39.0,36.0,92.0,72.0,51.0,30.29,30.22,30.17,10.0,8.0,5.0,8.0,2.0,12.0,0,0.0,,224.0,94107
2015-01-06 08:00:00,201,521.8059701492539,59.0,49.0,38.0,44.0,39.0,36.0,92.0,72.0,51.0,30.29,30.22,30.17,10.0,8.0,5.0,8.0,2.0,12.0,0,0.0,,224.0,94107
2015-01-06 09:00:00,146,551.2671232876712,59.0,49.0,38.0,44.0,39.0,36.0,92.0,72.0,51.0,30.29,30.22,30.17,10.0,8.0,5.0,8.0,2.0,12.0,0,0.0,,224.0,94107
2015-01-06 10:00:00,36,502.5,59.0,49.0,38.0,44.0,39.0,36.0,92.0,72.0,51.0,30.29,30.22,30.17,10.0,8.0,5.0,8.0,2.0,12.0,0,0.0,,224.0,94107
2015-01-06 11:00:00,29,1807.655172413793,59.0,49.0,38.0,44.0,39.0,36.0,92.0,72.0,51.0,30.29,30.22,30.17,10.0,8.0,5.0,8.0,2.0,12.0,0,0.0,,224.0,94107
2015-01-06 12:00:00,36,785.2222222222223,59.0,49.0,38.0,44.0,39.0,36.0,92.0,72.0,51.0,30.29,30.22,30.17,10.0,8.0,5.0,8.0,2.0,12.0,0,0.0,,224.0,94107
2015-01-06 13:00:00,52,885.1923076923077,59.0,49.0,38.0,44.0,39.0,36.0,92.0,72.0,51.0,30.29,30.22,30.17,10.0,8.0,5.0,8.0,2.0,12.0,0,0.0,,224.0,94107
2015-01-06 14:00:00,31,832.2903225806451,59.0,49.0,38.0,44.0,39.0,36.0,92.0,72.0,51.0,30.29,30.22,30.17,10.0,8.0,5.0,8.0,2.0,12.0,0,0.0,,224.0,94107
2015-01-06 15:00:00,42,1155.6904761904761,59.0,49.0,38.0,44.0,39.0,36.0,92.0,72.0,51.0,30.29,30.22,30.17,10.0,8.0,5.0,8.0,2.0,12.0,0,0.0,,224.0,94107
2015-01-06 16:00:00,121,892.3553719008264,59.0,49.0,38.0,44.0,39.0,36.0,92.0,72.0,51.0,30.29,30.22,30.17,10.0,8.0,5.0,8.0,2.0,12.0,0,0.0,,224.0,94107
2015-01-06 17:00:00,188,543.4095744680851,59.0,49.0,38.0,44.0,39.0,36.0,92.0,72.0,51.0,30.29,30.22,30.17,10.0,8.0,5.0,8.0,2.0,12.0,0,0.0,,224.0,94107
2015-01-06 18:00:00,135,549.3481481481482,59.0,49.0,38.0,44.0,39.0,36.0,92.0,72.0,51.0,30.29,30.22,30.17,10.0,8.0,5.0,8.0,2.0,12.0,0,0.0,,224.0,94107
2015-01-06 19:00:00,53,435.4905660377359,59.0,49.0,38.0,44.0,39.0,36.0,92.0,72.0,51.0,30.29,30.22,30.17,10.0,8.0,5.0,8.0,2.0,12.0,0,0.0,,224.0,94107
2015-01-06 20:00:00,22,545.3181818181819,59.0,49.0,38.0,44.0,39.0,36.0,92.0,72.0,51.0,30.29,30.22,30.17,10.0,8.0,5.0,8.0,2.0,12.0,0,0.0,,224.0,94107
2015-01-06 21:00:00,9,343.1111111111111,59.0,49.0,38.0,44.0,39.0,36.0,92.0,72.0,51.0,30.29,30.22,30.17,10.0,8.0,5.0,8.0,2.0,12.0,0,0.0,,224.0,94107
2015-01-06 22:00:00,5,868.6,59.0,49.0,38.0,44.0,39.0,36.0,92.0,72.0,51.0,30.29,30.22,30.17,10.0,8.0,5.0,8.0,2.0,12.0,0,0.0,,224.0,94107
2015-01-06 23:00:00,3,550.6666666666666,59.0,49.0,38.0,44.0,39.0,36.0,92.0,72.0,51.0,30.29,30.22,30.17,10.0,8.0,5.0,8.0,2.0,12.0,0,0.0,,224.0,94107
2015-01-07 00:00:00,0,,64.0,51.0,38.0,47.0,42.0,37.0,92.0,69.0,46.0,30.23,30.15,30.08,10.0,10.0,8.0,8.0,2.0,9.0,0,1.0,,235.0,94107
2015-01-07 01:00:00,0,,64.0,51.0,38.0,47.0,42.0,37.0,92.0,69.0,46.0,30.23,30.15,30.08,10.0,10.0,8.0,8.0,2.0,9.0,0,1.0,,235.0,94107
2015-01-07 02:00:00,0,,64.0,51.0,38.0,47.0,42.0,37.0,92.0,69.0,46.0,30.23,30.15,30.08,10.0,10.0,8.0,8.0,2.0,9.0,0,1.0,,235.0,94107
2015-01-07 03:00:00,1,682.0,64.0,51.0,38.0,47.0,42.0,37.0,92.0,69.0,46.0,30.23,30.15,30.08,10.0,10.0,8.0,8.0,2.0,9.0,0,1.0,,235.0,94107
2015-01-07 04:00:00,2,309.5,64.0,51.0,38.0,47.0,42.0,37.0,92.0,69.0,46.0,30.23,30.15,30.08,10.0,10.0,8.0,8.0,2.0,9.0,0,1.0,,235.0,94107
2015-01-07 05:00:00,10,484.1,64.0,51.0,38.0,47.0,42.0,37.0,92.0,69.0,46.0,30.23,30.15,30.08,10.0,10.0,8.0,8.0,2.0,9.0,0,1.0,,235.0,94107
2015-01-07 06:00:00,28,563.4642857142858,64.0,51.0,38.0,47.0,42.0,37.0,92.0,69.0,46.0,30.23,30.15,30.08,10.0,10.0,8.0,8.0,2.0,9.0,0,1.0,,235.0,94107
2015-01-07 07:00:00,90,523.8555555555556,64.0,51.0,38.0,47.0,42.0,37.0,92.0,69.0,46.0,30.23,30.15,30.08,10.0,10.0,8.0,8.0,2.0,9.0,0,1.0,,235.0,94107
2015-01-07 08:00:00,210,531.4809523809524,64.0,51.0,38.0,47.0,42.0,37.0,92.0,69.0,46.0,30.23,30.15,30.08,10.0,10.0,8.0,8.0,2.0,9.0,0,1.0,,235.0,94107
2015-01-07 09:00:00,162,499.2592592592592,64.0,51.0,38.0,47.0,42.0,37.0,92.0,69.0,46.0,30.23,30.15,30.08,10.0,10.0,8.0,8.0,2.0,9.0,0,1.0,,235.0,94107
2015-01-07 10:00:00,60,1601.3833333333334,64.0,51.0,38.0,47.0,42.0,37.0,92.0,69.0,46.0,30.23,30.15,30.08,10.0,10.0,8.0,8.0,2.0,9.0,0,1.0,,235.0,94107
2015-01-07 11:00:00,45,1617.4888888888888,64.0,51.0,38.0,47.0,42.0,37.0,92.0,69.0,46.0,30.23,30.15,30.08,10.0,10.0,8.0,8.0,2.0,9.0,0,1.0,,235.0,94107
2015-01-07 12:00:00,34,577.7352941176471,64.0,51.0,38.0,47.0,42.0,37.0,92.0,69.0,46.0,30.23,30.15,30.08,10.0,10.0,8.0,8.0,2.0,9.0,0,1.0,,235.0,94107
2015-01-07 13:00:00,43,1271.1162790697674,64.0,51.0,38.0,47.0,42.0,37.0,92.0,69.0,46.0,30.23,30.15,30.08,10.0,10.0,8.0,8.0,2.0,9.0,0,1.0,,235.0,94107
2015-01-07 14:00:00,35,841.5142857142857,64.0,51.0,38.0,47.0,42.0,37.0,92.0,69.0,46.0,30.23,30.15,30.08,10.0,10.0,8.0,8.0,2.0,9.0,0,1.0,,235.0,94107
2015-01-07 15:00:00,58,560.4827586206897,64.0,51.0,38.0,47.0,42.0,37.0,92.0,69.0,46.0,30.23,30.15,30.08,10.0,10.0,8.0,8.0,2.0,9.0,0,1.0,,235.0,94107
2015-01-07 16:00:00,102,633.7352941176471,64.0,51.0,38.0,47.0,42.0,37.0,92.0,69.0,46.0,30.23,30.15,30.08,10.0,10.0,8.0,8.0,2.0,9.0,0,1.0,,235.0,94107
2015-01-07 17:00:00,176,511.7613636363636,64.0,51.0,38.0,47.0,42.0,37.0,92.0,69.0,46.0,30.23,30.15,30.08,10.0,10.0,8.0,8.0,2.0,9.0,0,1.0,,235.0,94107
2015-01-07 18:00:00,129,520.7054263565891,64.0,51.0,38.0,47.0,42.0,37.0,92.0,69.0,46.0,30.23,30.15,30.08,10.0,10.0,8.0,8.0,2.0,9.0,0,1.0,,235.0,94107
2015-01-07 19:00:00,54,515.7777777777778,64.0,51.0,38.0,47.0,42.0,37.0,92.0,69.0,46.0,30.23,30.15,30.08,10.0,10.0,8.0,8.0,2.0,9.0,0,1.0,,235.0,94107
2015-01-07 20:00:00,24,440.91666666666674,64.0,51.0,38.0,47.0,42.0,37.0,92.0,69.0,46.0,30.23,30.15,30.08,10.0,10.0,8.0,8.0,2.0,9.0,0,1.0,,235.0,94107
2015-01-07 21:00:00,22,625.0454545454545,64.0,51.0,38.0,47.0,42.0,37.0,92.0,69.0,46.0,30.23,30.15,30.08,10.0,10.0,8.0,8.0,2.0,9.0,0,1.0,,235.0,94107
2015-01-07 22:00:00,14,409.07142857142856,64.0,51.0,38.0,47.0,42.0,37.0,92.0,69.0,46.0,30.23,30.15,30.08,10.0,10.0,8.0,8.0,2.0,9.0,0,1.0,,235.0,94107
2015-01-07 23:00:00,2,316.5,64.0,51.0,38.0,47.0,42.0,37.0,92.0,69.0,46.0,30.23,30.15,30.08,10.0,10.0,8.0,8.0,2.0,9.0,0,1.0,,235.0,94107
2015-01-08 00:00:00,3,2913.0,61.0,52.0,42.0,48.0,45.0,38.0,92.0,76.0,60.0,30.1,30.05,30.01,10.0,8.0,5.0,8.0,2.0,9.0,0,6.0,,332.0,94107
2015-01-08 01:00:00,3,1036.6666666666667,61.0,52.0,42.0,48.0,45.0,38.0,92.0,76.0,60.0,30.1,30.05,30.01,10.0,8.0,5.0,8.0,2.0,9.0,0,6.0,,332.0,94107
2015-01-08 02:00:00,0,,61.0,52.0,42.0,48.0,45.0,38.0,92.0,76.0,60.0,30.1,30.05,30.01,10.0,8.0,5.0,8.0,2.0,9.0,0,6.0,,332.0,94107
2015-01-08 03:00:00,1,150.0,61.0,52.0,42.0,48.0,45.0,38.0,92.0,76.0,60.0,30.1,30.05,30.01,10.0,8.0,5.0,8.0,2.0,9.0,0,6.0,,332.0,94107
2015-01-08 04:00:00,4,484.25,61.0,52.0,42.0,48.0,45.0,38.0,92.0,76.0,60.0,30.1,30.05,30.01,10.0,8.0,5.0,8.0,2.0,9.0,0,6.0,,332.0,94107
2015-01-08 05:00:00,4,631.5,61.0,52.0,42.0,48.0,45.0,38.0,92.0,76.0,60.0,30.1,30.05,30.01,10.0,8.0,5.0,8.0,2.0,9.0,0,6.0,,332.0,94107
2015-01-08 06:00:00,26,881.8461538461537,61.0,52.0,42.0,48.0,45.0,38.0,92.0,76.0,60.0,30.1,30.05,30.01,10.0,8.0,5.0,8.0,2.0,9.0,0,6.0,,332.0,94107
2015-01-08 07:00:00,111,543.5585585585585,61.0,52.0,42.0,48.0,45.0,38.0,92.0,76.0,60.0,30.1,30.05,30.01,10.0,8.0,5.0,8.0,2.0,9.0,0,6.0,,332.0,94107
2015-01-08 08:00:00,182,588.1208791208792,61.0,52.0,42.0,48.0,45.0,38.0,92.0,76.0,60.0,30.1,30.05,30.01,10.0,8.0,5.0,8.0,2.0,9.0,0,6.0,,332.0,94107
2015-01-08 09:00:00,144,609.8263888888888,61.0,52.0,42.0,48.0,45.0,38.0,92.0,76.0,60.0,30.1,30.05,30.01,10.0,8.0,5.0,8.0,2.0,9.0,0,6.0,,332.0,94107
2015-01-08 10:00:00,48,1007.3333333333335,61.0,52.0,42.0,48.0,45.0,38.0,92.0,76.0,60.0,30.1,30.05,30.01,10.0,8.0,5.0,8.0,2.0,9.0,0,6.0,,332.0,94107
2015-01-08 11:00:00,54,1365.037037037037,61.0,52.0,42.0,48.0,45.0,38.0,92.0,76.0,60.0,30.1,30.05,30.01,10.0,8.0,5.0,8.0,2.0,9.0,0,6.0,,332.0,94107
2015-01-08 12:00:00,36,2230.583333333333,61.0,52.0,42.0,48.0,45.0,38.0,92.0,76.0,60.0,30.1,30.05,30.01,10.0,8.0,5.0,8.0,2.0,9.0,0,6.0,,332.0,94107
2015-01-08 13:00:00,46,473.60869565217394,61.0,52.0,42.0,48.0,45.0,38.0,92.0,76.0,60.0,30.1,30.05,30.01,10.0,8.0,5.0,8.0,2.0,9.0,0,6.0,,332.0,94107
2015-01-08 14:00:00,44,2040.3863636363642,61.0,52.0,42.0,48.0,45.0,38.0,92.0,76.0,60.0,30.1,30.05,30.01,10.0,8.0,5.0,8.0,2.0,9.0,0,6.0,,332.0,94107
2015-01-08 15:00:00,50,779.94,61.0,52.0,42.0,48.0,45.0,38.0,92.0,76.0,60.0,30.1,30.05,30.01,10.0,8.0,5.0,8.0,2.0,9.0,0,6.0,,332.0,94107
2015-01-08 16:00:00,129,584.9379844961239,61.0,52.0,42.0,48.0,45.0,38.0,92.0,76.0,60.0,30.1,30.05,30.01,10.0,8.0,5.0,8.0,2.0,9.0,0,6.0,,332.0,94107
2015-01-08 17:00:00,178,762.9719101123594,61.0,52.0,42.0,48.0,45.0,38.0,92.0,76.0,60.0,30.1,30.05,30.01,10.0,8.0,5.0,8.0,2.0,9.0,0,6.0,,332.0,94107
2015-01-08 18:00:00,124,505.7822580645162,61.0,52.0,42.0,48.0,45.0,38.0,92.0,76.0,60.0,30.1,30.05,30.01,10.0,8.0,5.0,8.0,2.0,9.0,0,6.0,,332.0,94107
2015-01-08 19:00:00,51,457.09803921568636,61.0,52.0,42.0,48.0,45.0,38.0,92.0,76.0,60.0,30.1,30.05,30.01,10.0,8.0,5.0,8.0,2.0,9.0,0,6.0,,332.0,94107
2015-01-08 20:00:00,25,416.44,61.0,52.0,42.0,48.0,45.0,38.0,92.0,76.0,60.0,30.1,30.05,30.01,10.0,8.0,5.0,8.0,2.0,9.0,0,6.0,,332.0,94107
2015-01-08 21:00:00,17,554.5882352941177,61.0,52.0,42.0,48.0,45.0,38.0,92.0,76.0,60.0,30.1,30.05,30.01,10.0,8.0,5.0,8.0,2.0,9.0,0,6.0,,332.0,94107
2015-01-08 22:00:00,9,554.4444444444445,61.0,52.0,42.0,48.0,45.0,38.0,92.0,76.0,60.0,30.1,30.05,30.01,10.0,8.0,5.0,8.0,2.0,9.0,0,6.0,,332.0,94107
2015-01-08 23:00:00,6,710.8333333333335,61.0,52.0,42.0,48.0,45.0,38.0,92.0,76.0,60.0,30.1,30.05,30.01,10.0,8.0,5.0,8.0,2.0,9.0,0,6.0,,332.0,94107
2015-01-09 00:00:00,1,3923.0,63.0,55.0,46.0,50.0,47.0,45.0,96.0,74.0,52.0,30.04,30.0,29.97,10.0,7.0,3.0,9.0,4.0,12.0,0,7.0,,299.0,94107
2015-01-09 01:00:00,4,1766.0,63.0,55.0,46.0,50.0,47.0,45.0,96.0,74.0,52.0,30.04,30.0,29.97,10.0,7.0,3.0,9.0,4.0,12.0,0,7.0,,299.0,94107
2015-01-09 02:00:00,0,,63.0,55.0,46.0,50.0,47.0,45.0,96.0,74.0,52.0,30.04,30.0,29.97,10.0,7.0,3.0,9.0,4.0,12.0,0,7.0,,299.0,94107
2015-01-09 03:00:00,0,,63.0,55.0,46.0,50.0,47.0,45.0,96.0,74.0,52.0,30.04,30.0,29.97,10.0,7.0,3.0,9.0,4.0,12.0,0,7.0,,299.0,94107
2015-01-09 04:00:00,2,969.5,63.0,55.0,46.0,50.0,47.0,45.0,96.0,74.0,52.0,30.04,30.0,29.97,10.0,7.0,3.0,9.0,4.0,12.0,0,7.0,,299.0,94107
2015-01-09 05:00:00,4,423.0,63.0,55.0,46.0,50.0,47.0,45.0,96.0,74.0,52.0,30.04,30.0,29.97,10.0,7.0,3.0,9.0,4.0,12.0,0,7.0,,299.0,94107
2015-01-09 06:00:00,21,584.2857142857142,63.0,55.0,46.0,50.0,47.0,45.0,96.0,74.0,52.0,30.04,30.0,29.97,10.0,7.0,3.0,9.0,4.0,12.0,0,7.0,,299.0,94107
2015-01-09 07:00:00,92,579.9565217391304,63.0,55.0,46.0,50.0,47.0,45.0,96.0,74.0,52.0,30.04,30.0,29.97,10.0,7.0,3.0,9.0,4.0,12.0,0,7.0,,299.0,94107
2015-01-09 08:00:00,183,525.7650273224044,63.0,55.0,46.0,50.0,47.0,45.0,96.0,74.0,52.0,30.04,30.0,29.97,10.0,7.0,3.0,9.0,4.0,12.0,0,7.0,,299.0,94107
2015-01-09 09:00:00,148,564.3783783783782,63.0,55.0,46.0,50.0,47.0,45.0,96.0,74.0,52.0,30.04,30.0,29.97,10.0,7.0,3.0,9.0,4.0,12.0,0,7.0,,299.0,94107
2015-01-09 10:00:00,53,673.5849056603772,63.0,55.0,46.0,50.0,47.0,45.0,96.0,74.0,52.0,30.04,30.0,29.97,10.0,7.0,3.0,9.0,4.0,12.0,0,7.0,,299.0,94107
2015-01-09 11:00:00,44,1543.25,63.0,55.0,46.0,50.0,47.0,45.0,96.0,74.0,52.0,30.04,30.0,29.97,10.0,7.0,3.0,9.0,4.0,12.0,0,7.0,,299.0,94107
2015-01-09 12:00:00,46,1323.6739130434785,63.0,55.0,46.0,50.0,47.0,45.0,96.0,74.0,52.0,30.04,30.0,29.97,10.0,7.0,3.0,9.0,4.0,12.0,0,7.0,,299.0,94107
2015-01-09 13:00:00,49,1129.6326530612246,63.0,55.0,46.0,50.0,47.0,45.0,96.0,74.0,52.0,30.04,30.0,29.97,10.0,7.0,3.0,9.0,4.0,12.0,0,7.0,,299.0,94107
2015-01-09 14:00:00,42,611.8095238095239,63.0,55.0,46.0,50.0,47.0,45.0,96.0,74.0,52.0,30.04,30.0,29.97,10.0,7.0,3.0,9.0,4.0,12.0,0,7.0,,299.0,94107
2015-01-09 15:00:00,52,776.5961538461537,63.0,55.0,46.0,50.0,47.0,45.0,96.0,74.0,52.0,30.04,30.0,29.97,10.0,7.0,3.0,9.0,4.0,12.0,0,7.0,,299.0,94107
2015-01-09 16:00:00,120,516.925,63.0,55.0,46.0,50.0,47.0,45.0,96.0,74.0,52.0,30.04,30.0,29.97,10.0,7.0,3.0,9.0,4.0,12.0,0,7.0,,299.0,94107
2015-01-09 17:00:00,153,525.0326797385621,63.0,55.0,46.0,50.0,47.0,45.0,96.0,74.0,52.0,30.04,30.0,29.97,10.0,7.0,3.0,9.0,4.0,12.0,0,7.0,,299.0,94107
2015-01-09 18:00:00,92,511.5108695652174,63.0,55.0,46.0,50.0,47.0,45.0,96.0,74.0,52.0,30.04,30.0,29.97,10.0,7.0,3.0,9.0,4.0,12.0,0,7.0,,299.0,94107
2015-01-09 19:00:00,30,483.83333333333326,63.0,55.0,46.0,50.0,47.0,45.0,96.0,74.0,52.0,30.04,30.0,29.97,10.0,7.0,3.0,9.0,4.0,12.0,0,7.0,,299.0,94107
2015-01-09 20:00:00,15,523.4,63.0,55.0,46.0,50.0,47.0,45.0,96.0,74.0,52.0,30.04,30.0,29.97,10.0,7.0,3.0,9.0,4.0,12.0,0,7.0,,299.0,94107
2015-01-09 21:00:00,12,421.58333333333326,63.0,55.0,46.0,50.0,47.0,45.0,96.0,74.0,52.0,30.04,30.0,29.97,10.0,7.0,3.0,9.0,4.0,12.0,0,7.0,,299.0,94107
2015-01-09 22:00:00,4,403.5,63.0,55.0,46.0,50.0,47.0,45.0,96.0,74.0,52.0,30.04,30.0,29.97,10.0,7.0,3.0,9.0,4.0,12.0,0,7.0,,299.0,94107
2015-01-09 23:00:00,6,534.8333333333334,63.0,55.0,46.0,50.0,47.0,45.0,96.0,74.0,52.0,30.04,30.0,29.97,10.0,7.0,3.0,9.0,4.0,12.0,0,7.0,,299.0,94107
2015-01-10 00:00:00,4,574.75,60.0,54.0,47.0,52.0,49.0,45.0,93.0,83.0,72.0,30.05,30.0,29.96,10.0,7.0,4.0,8.0,3.0,10.0,0,6.0,Fog,280.0,94107
2015-01-10 01:00:00,1,27445.0,60.0,54.0,47.0,52.0,49.0,45.0,93.0,83.0,72.0,30.05,30.0,29.96,10.0,7.0,4.0,8.0,3.0,10.0,0,6.0,Fog,280.0,94107
2015-01-10 02:00:00,3,469.66666666666674,60.0,54.0,47.0,52.0,49.0,45.0,93.0,83.0,72.0,30.05,30.0,29.96,10.0,7.0,4.0,8.0,3.0,10.0,0,6.0,Fog,280.0,94107
2015-01-10 03:00:00,0,,60.0,54.0,47.0,52.0,49.0,45.0,93.0,83.0,72.0,30.05,30.0,29.96,10.0,7.0,4.0,8.0,3.0,10.0,0,6.0,Fog,280.0,94107
2015-01-10 04:00:00,0,,60.0,54.0,47.0,52.0,49.0,45.0,93.0,83.0,72.0,30.05,30.0,29.96,10.0,7.0,4.0,8.0,3.0,10.0,0,6.0,Fog,280.0,94107
2015-01-10 05:00:00,0,,60.0,54.0,47.0,52.0,49.0,45.0,93.0,83.0,72.0,30.05,30.0,29.96,10.0,7.0,4.0,8.0,3.0,10.0,0,6.0,Fog,280.0,94107
2015-01-10 06:00:00,5,646.8,60.0,54.0,47.0,52.0,49.0,45.0,93.0,83.0,72.0,30.05,30.0,29.96,10.0,7.0,4.0,8.0,3.0,10.0,0,6.0,Fog,280.0,94107
2015-01-10 07:00:00,3,1000.0,60.0,54.0,47.0,52.0,49.0,45.0,93.0,83.0,72.0,30.05,30.0,29.96,10.0,7.0,4.0,8.0,3.0,10.0,0,6.0,Fog,280.0,94107
2015-01-10 08:00:00,8,450.75,60.0,54.0,47.0,52.0,49.0,45.0,93.0,83.0,72.0,30.05,30.0,29.96,10.0,7.0,4.0,8.0,3.0,10.0,0,6.0,Fog,280.0,94107
2015-01-10 09:00:00,18,1800.611111111111,60.0,54.0,47.0,52.0,49.0,45.0,93.0,83.0,72.0,30.05,30.0,29.96,10.0,7.0,4.0,8.0,3.0,10.0,0,6.0,Fog,280.0,94107
2015-01-10 10:00:00,26,3334.5384615384614,60.0,54.0,47.0,52.0,49.0,45.0,93.0,83.0,72.0,30.05,30.0,29.96,10.0,7.0,4.0,8.0,3.0,10.0,0,6.0,Fog,280.0,94107
2015-01-10 11:00:00,44,1216.0,60.0,54.0,47.0,52.0,49.0,45.0,93.0,83.0,72.0,30.05,30.0,29.96,10.0,7.0,4.0,8.0,3.0,10.0,0,6.0,Fog,280.0,94107
2015-01-10 12:00:00,40,891.9,60.0,54.0,47.0,52.0,49.0,45.0,93.0,83.0,72.0,30.05,30.0,29.96,10.0,7.0,4.0,8.0,3.0,10.0,0,6.0,Fog,280.0,94107
2015-01-10 13:00:00,38,1605.421052631579,60.0,54.0,47.0,52.0,49.0,45.0,93.0,83.0,72.0,30.05,30.0,29.96,10.0,7.0,4.0,8.0,3.0,10.0,0,6.0,Fog,280.0,94107
2015-01-10 14:00:00,32,1424.71875,60.0,54.0,47.0,52.0,49.0,45.0,93.0,83.0,72.0,30.05,30.0,29.96,10.0,7.0,4.0,8.0,3.0,10.0,0,6.0,Fog,280.0,94107
2015-01-10 15:00:00,29,1076.344827586207,60.0,54.0,47.0,52.0,49.0,45.0,93.0,83.0,72.0,30.05,30.0,29.96,10.0,7.0,4.0,8.0,3.0,10.0,0,6.0,Fog,280.0,94107
2015-01-10 16:00:00,29,13912.034482758621,60.0,54.0,47.0,52.0,49.0,45.0,93.0,83.0,72.0,30.05,30.0,29.96,10.0,7.0,4.0,8.0,3.0,10.0,0,6.0,Fog,280.0,94107
2015-01-10 17:00:00,23,1069.5217391304348,60.0,54.0,47.0,52.0,49.0,45.0,93.0,83.0,72.0,30.05,30.0,29.96,10.0,7.0,4.0,8.0,3.0,10.0,0,6.0,Fog,280.0,94107
2015-01-10 18:00:00,12,535.25,60.0,54.0,47.0,52.0,49.0,45.0,93.0,83.0,72.0,30.05,30.0,29.96,10.0,7.0,4.0,8.0,3.0,10.0,0,6.0,Fog,280.0,94107
2015-01-10 19:00:00,7,631.8571428571429,60.0,54.0,47.0,52.0,49.0,45.0,93.0,83.0,72.0,30.05,30.0,29.96,10.0,7.0,4.0,8.0,3.0,10.0,0,6.0,Fog,280.0,94107
2015-01-10 20:00:00,11,565.2727272727273,60.0,54.0,47.0,52.0,49.0,45.0,93.0,83.0,72.0,30.05,30.0,29.96,10.0,7.0,4.0,8.0,3.0,10.0,0,6.0,Fog,280.0,94107
2015-01-10 21:00:00,10,377.2,60.0,54.0,47.0,52.0,49.0,45.0,93.0,83.0,72.0,30.05,30.0,29.96,10.0,7.0,4.0,8.0,3.0,10.0,0,6.0,Fog,280.0,94107
2015-01-10 22:00:00,15,1718.9333333333334,60.0,54.0,47.0,52.0,49.0,45.0,93.0,83.0,72.0,30.05,30.0,29.96,10.0,7.0,4.0,8.0,3.0,10.0,0,6.0,Fog,280.0,94107
2015-01-10 23:00:00,4,406.0,60.0,54.0,47.0,52.0,49.0,45.0,93.0,83.0,72.0,30.05,30.0,29.96,10.0,7.0,4.0,8.0,3.0,10.0,0,6.0,Fog,280.0,94107
2015-01-11 00:00:00,1,171.0,57.0,50.0,42.0,50.0,46.0,42.0,96.0,87.0,77.0,30.18,30.09,30.02,10.0,6.0,0.0,8.0,3.0,25.0,0,5.0,Fog,143.0,94107
2015-01-11 01:00:00,2,436.5,57.0,50.0,42.0,50.0,46.0,42.0,96.0,87.0,77.0,30.18,30.09,30.02,10.0,6.0,0.0,8.0,3.0,25.0,0,5.0,Fog,143.0,94107
2015-01-11 02:00:00,0,,57.0,50.0,42.0,50.0,46.0,42.0,96.0,87.0,77.0,30.18,30.09,30.02,10.0,6.0,0.0,8.0,3.0,25.0,0,5.0,Fog,143.0,94107
2015-01-11 03:00:00,0,,57.0,50.0,42.0,50.0,46.0,42.0,96.0,87.0,77.0,30.18,30.09,30.02,10.0,6.0,0.0,8.0,3.0,25.0,0,5.0,Fog,143.0,94107
2015-01-11 04:00:00,0,,57.0,50.0,42.0,50.0,46.0,42.0,96.0,87.0,77.0,30.18,30.09,30.02,10.0,6.0,0.0,8.0,3.0,25.0,0,5.0,Fog,143.0,94107
2015-01-11 05:00:00,3,5211.666666666667,57.0,50.0,42.0,50.0,46.0,42.0,96.0,87.0,77.0,30.18,30.09,30.02,10.0,6.0,0.0,8.0,3.0,25.0,0,5.0,Fog,143.0,94107
2015-01-11 06:00:00,2,795.0,57.0,50.0,42.0,50.0,46.0,42.0,96.0,87.0,77.0,30.18,30.09,30.02,10.0,6.0,0.0,8.0,3.0,25.0,0,5.0,Fog,143.0,94107
2015-01-11 07:00:00,3,604.0,57.0,50.0,42.0,50.0,46.0,42.0,96.0,87.0,77.0,30.18,30.09,30.02,10.0,6.0,0.0,8.0,3.0,25.0,0,5.0,Fog,143.0,94107
2015-01-11 08:00:00,13,1124.3846153846157,57.0,50.0,42.0,50.0,46.0,42.0,96.0,87.0,77.0,30.18,30.09,30.02,10.0,6.0,0.0,8.0,3.0,25.0,0,5.0,Fog,143.0,94107
2015-01-11 09:00:00,16,1126.0,57.0,50.0,42.0,50.0,46.0,42.0,96.0,87.0,77.0,30.18,30.09,30.02,10.0,6.0,0.0,8.0,3.0,25.0,0,5.0,Fog,143.0,94107
2015-01-11 10:00:00,27,1907.0740740740741,57.0,50.0,42.0,50.0,46.0,42.0,96.0,87.0,77.0,30.18,30.09,30.02,10.0,6.0,0.0,8.0,3.0,25.0,0,5.0,Fog,143.0,94107
2015-01-11 11:00:00,35,5667.571428571428,57.0,50.0,42.0,50.0,46.0,42.0,96.0,87.0,77.0,30.18,30.09,30.02,10.0,6.0,0.0,8.0,3.0,25.0,0,5.0,Fog,143.0,94107
2015-01-11 12:00:00,37,1134.7297297297298,57.0,50.0,42.0,50.0,46.0,42.0,96.0,87.0,77.0,30.18,30.09,30.02,10.0,6.0,0.0,8.0,3.0,25.0,0,5.0,Fog,143.0,94107
